"ELCODE","G_RANK","ELEMENT_SUBNATIONAL_ID","SNAME","SCOMNAME","S_RANK","EO_TRACK_STATUS_DESC"
"PPOPH010S0","G4","9389.0","Botrychium ascendens","Upward-lobed moonwort","S2","Track all extant and selected historical EOs"
"PDCUS010B0","G5","365296.0","Cuscuta cephalanthi","Buttonbush dodder","SNR","Track all extant and selected historical EOs"
"PDONA060R0","G5","8767.0","Epilobium palustre","Swamp willow-herb","S2?","Track all extant and selected historical EOs"
"PDROS0X0G2","G2T1T2","8917.0","Ivesia rhypara var. shellyi","Shelly's ivesia","S1S2","Track all extant and selected historical EOs"
"PDONA0C1K0","G2","8770.0","Oenothera wolfii","Wolf's evening-primrose","S1","Track all extant and selected historical EOs"
"PDFAB2B2W1","G4T2","8627.0","Lupinus oreganus","Kincaid's lupine","S2","Track all extant and selected historical EOs"
"PDCAR0U0L3","G5T1","8501.0","Silene douglasii var. oraria","Cascade Head catchfly","S1","Track all extant and selected historical EOs"
"PDGEN07050","G5","12829.0","Gentianella propinqua","Four-part gentian","S1?","Track all extant and selected historical EOs"
"PDAST4W1Z0","G3G4","8314.0","Hieracium greenei","Greene's hawkweed","SNR","Track all extant and selected historical EOs"
"PMCYP03C86","G5T4T5","9157.0","Carex scirpoidea ssp. stenochlaena","Alaskan single-spiked sedge","S1?","Track all extant and selected historical EOs"
"PMLIL022T0","G3","9236.0","Allium nevii","Nevius' onion","S2?","Track all extant and selected historical EOs"
"PDBRA2G0N0","G2G3","8469.0","Streptanthus howellii","Howell's streptanthus","S2","Track all extant and selected historical EOs"
"PDCAM0F010","G4","8492.0","Nemacladus capillaris","Slender nemacladus","S1","Track all extant and selected historical EOs"
"PDROS0W0F1","G4G5T4?","365321.0","Horkelia tridentata ssp. flavescens","Pale horkelia","SNR","Track all extant and selected historical EOs"
"PDSCR1L031","G5T2T4","365308.0","Penstemon acuminatus var. acuminatus","Sand dune penstemon","SNR","Track all extant and selected historical EOs"
"PMPOA04060","G2G3","365925.0","Agrostis blasdalei","Cliff bentgrass","S1","Track all extant and selected historical EOs"
"PMLIL021R0","G4G5","9224.0","Allium peninsulare","Peninsular onion","S1","Track all extant and selected historical EOs"
"PMJUN013B0","G4","9202.0","Juncus tiehmii","Tiehm's rush","S1?","Track all extant and selected historical EOs"
"PMIRI09100","G2","9189.0","Iris tenuis","Clackamas iris","S2","Track all extant and selected historical EOs"
"PDASTE80L8","G5T5","365336.0","Symphyotrichum ericoides var. pansum","Tufted white prairie aster","SNR","Track all extant and selected historical EOs"
"PDBRA0M0G0","G4G5","8441.0","Caulanthus pilosus","Hairy wild cabbage","S2","Track all extant and selected historical EOs"
"PMCYP033R0","G5","9126.0","Carex diandra","Lesser panicled sedge","S1","Track all extant and selected historical EOs"
"PDCHE04120","G4G5","8516.0","Atriplex leucophylla","Beach saltbush","SNR","Track all extant and selected historical EOs"
"PDAPI1B0R0","G1","8202.0","Lomatium greenmanii","Greenman's lomatium","S1","Track all extant and selected historical EOs"
"PDFAB0F3L0","G5","8571.0","Astragalus gambelianus","Gambel milk-vetch","S1","Track all extant and selected historical EOs"
"PMLIL210A0","G5","9302.0","Triteleia ixioides","Prettyface","SNR","Track all extant and selected historical EOs"
"PMCYP035K0","G5","9128.0","Carex gynocrates","Yellow bog sedge","S1","Track all extant and selected historical EOs"
"PDRAN0G030","G3?","13837.0","Enemion occidentale","Western false rue-anemone","S1?","Track all extant and selected historical EOs"
"PDRUB0N1Y8","G4G5T2T3","8933.0","Galium serpenticum ssp. warnerense","Warner Mountain bedstraw","S2","Track all extant and selected historical EOs"
"PDNYC010M0","G4G5","9504.0","Abronia turbinata","Trans montane abronia","S1","Track all extant and selected historical EOs"
"PDGRO021K0","G5","13637.0","Ribes triste","Western red currant","SNR","Track all extant and selected historical EOs"
"PDCER01040","G4","9451.0","Ceratophyllum echinatum","Prickly hornwort","SH","Track all extant and selected historical EOs"
"PDPGN084B0","G4","8788.0","Eriogonum nutans","Spreading eriogonum","SNR","Track all extant and selected historical EOs"
"PDPGN08590","G3G4","8795.0","Eriogonum salicornioides","Playa buckwheat","S2","Track all extant and selected historical EOs"
"PDSAL02110","G4G5","8946.0","Salix farriae","Farr's willow","S2","Track all extant and selected historical EOs"
"PDAPI0M020","G5","8184.0","Cicuta bulbifera","Bulb-bearing water-hemlock","SH","Track all extant and selected historical EOs"
"PDHYD0C300","G3","8699.0","Phacelia minutissima","Least phacelia","S1","Track all extant and selected historical EOs"
"PDBRA06180","G3","8424.0","Arabis modesta","Rogue Canyon rockcress","S2","Track all extant and selected historical EOs"
"PDSAX0U2J0","G5","420134.0","Saxifraga hyperborea","Pygmy saxifrage","SNR","Track all extant and selected historical EOs"
"PMLIL0V0H0","G4","9275.0","Fritillaria purdyi","Purdy's fritillaria","S1","Track all extant and selected historical EOs"
"PDFAB0F1L0","G3","8558.0","Astragalus californicus","California milk-vetch","S1","Track all extant and selected historical EOs"
"PDFAB0F410","G4","8572.0","Astragalus hoodianus","Hood River milk-vetch","S3","Track all extant and selected historical EOs"
"PDAST0S1D0","G4G5","8257.0","Artemisia pycnocephala","Coastal sagewort","S1","Track all extant and selected historical EOs"
"PMLIL0D0Y0","G4","9248.0","Calochortus nitidus","Broad-fruit mariposa-lily","S1","Track all extant and selected historical EOs"
"PMIRI09020","G3","9185.0","Iris bracteata","Siskiyou iris","S2","Track all extant and selected historical EOs"
"PDAST4W0N0","G4","8308.0","Hieracium horridum","Shaggy hawkweed","S1","Track all extant and selected historical EOs"
"PMLEM03020","G5","365333.0","Wolffia brasiliensis","Brazilian water meal","SNR","Track all extant and selected historical EOs"
"PMHYD03080","G5","9554.0","Elodea nuttallii","Nuttall's waterweed","SNR","Track all extant and selected historical EOs"
"PDBRA0P010","G2","13839.0","Chlorocrambe hastata","Spearhead","S1","Track all extant and selected historical EOs"
"PDFAB2X0N1","G5T5","8635.0","Oxytropis sericea var. sericea","White locoweed","S1","Track all extant and selected historical EOs"
"PDMCC02040","G5","8743.0","Myrica gale","Sweet gale","S1?","Track all extant and selected historical EOs"
"PMPOA2K0Y0","G3G4","13642.0","Eragrostis lutescens","Yellow lovegrass","S2","Track all extant and selected historical EOs"
"PMLIL0D0U2","G5T2","9246.0","Calochortus macrocarpus var. maculosus","Green-band mariposa-lily","S2","Track all extant and selected historical EOs"
"PDAPI0F010","G5","8183.0","Bupleurum americanum","Bupleurum","S1","Track all extant and selected historical EOs"
"PMPOT030V0","G5","12891.0","Potamogeton praelongus","White-stem pondweed","S2?","Track all extant and selected historical EOs"
"PMLIL0H010","G4","9261.0","Clintonia andrewsiana","Andrew's bead-lily","SH","Track all extant and selected historical EOs"
"PDAPI1B030","G2","8194.0","Lomatium bradshawii","Bradshaw's lomatium","S2","Track all extant and selected historical EOs"
"PMCYP03GJ0","G5","9163.0","Carex duriuscula","Involute-leaved sedge","S1","Track all extant and selected historical EOs"
"PMLIL0G010","G4G5","9260.0","Chlorogalum angustifolium","Narrow-leaved amole","S1","Track all extant and selected historical EOs"
"PMCYP090A0","G4","9169.0","Eleocharis bolanderi","Bolander's spikerush","S2","Track all extant and selected historical EOs"
"PDSCR0D2Z0","G5","420211.0","Castilleja septentrionalis","Labrador paintbrush","SNR","Track all extant and selected historical EOs"
"PDAST3L010","G4","8282.0","Ericameria arborescens","Golden fleece","S1","Track all extant and selected historical EOs"
"PDCAC0D0H0","G5","10662.0","Opuntia fragilis","Brittle prickly-pear","S3","Track all extant and selected historical EOs"
"PMLIL1X030","G5","9290.0","Streptopus streptopoides","Small twisted-stalk","S2","Track all extant and selected historical EOs"
"PDAST9C0L0","G4","8354.0","Townsendia scapigera","Tufted Townsend daisy","S2","Track all extant and selected historical EOs"
"PMORC0M060","G5","9540.0","Corallorhiza wisteriana","Spring coral-root","SH","Track all extant and selected historical EOs"
"PDSCR1L3A0","G4","9043.0","Penstemon janishiae","Janish's penstemon","SNR","Track all extant and selected historical EOs"
"PDASTEF010","G3","8370.0","Sericocarpus rigidus","White-topped aster","S2","Track all extant and selected historical EOs"
"PDFAB0F8P0","G3","8592.0","Astragalus tegetarioides","Bastard kentrophyta","S3","Track all extant and selected historical EOs"
"PDPOR04031","G4G5T3","8843.0","Lewisia columbiana var. columbiana","Columbia lewisia","S2","Track all extant and selected historical EOs"
"PDONA031C0","G3G4","9624.0","Camissonia pusilla","Washoe suncup","S2","Track all extant and selected historical EOs"
"PPADI0B020","G5","9358.0","Cryptogramma stelleri","Steller's rock-brake","S1","Track all extant and selected historical EOs"
"PDMAL110E0","G3G4","8736.0","Sidalcea malachroides","Maple-leaved sidalcea","SH","Track all extant and selected historical EOs"
"PDNYC010F0","G4","14010.0","Abronia mellifera","White sandverbena","SNR","Track all extant and selected historical EOs"
"PDRUB0N1J0","G2?","365324.0","Galium muricatum","Humboldt bedstraw","SNR","Track all extant and selected historical EOs"
"PMPOT030Z0","G5","12894.0","Potamogeton robbinsii","Flatleaf pondweed","S2?","Track all extant and selected historical EOs"
"PDFAB0F282","G5T1","8562.0","Astragalus collinus var. laurentii","Laurence's milk-vetch","S1","Track all extant and selected historical EOs"
"PDSCR1K100","G4","418171.0","Pedicularis semibarbata","Pinewoods pedicularis","S1","Track all extant and selected historical EOs"
"PMPOA4R010","G5","13832.0","Phalaris angusta","Narrow canarygrass","S2?","Track all extant and selected historical EOs"
"PDAST4N080","G4","9569.0","Helianthus bolanderi","Bolander's sunflower","S2","Track all extant and selected historical EOs"
"PDFAB0FB9R","G5T3T4","365297.0","Astragalus lentiginosus var. floribundus","Floriferous freckled milkvetch","SNR","Track all extant and selected historical EOs"
"PMCYP039D1","G5","9604.0","Carex media","Intermediate sedge","S1","Track all extant and selected historical EOs"
"PDAST3M337","G5T5","8302.0","Erigeron peregrinus var. peregrinus","Wandering daisy","S1","Track all extant and selected historical EOs"
"PDAST3N05K","G5T3T4","365361.0","Eriophyllum lanatum var. grandiflorum","Large-flower eriophyllum","SNR","Track all extant and selected historical EOs"
"PDFAB0F2C2","G4T3T4","14019.0","Astragalus conjunctus var. conjunctus","Idaho milk-vetch","SNR","Track all extant and selected historical EOs"
"PMCYP036E0","G3","9132.0","Carex idahoa","Idaho sedge","S1","Track all extant and selected historical EOs"
"PDBOR0V0W0","G5","365283.0","Plagiobothrys reticulatus","Netted plagiobothrys","SNR","Track all extant and selected historical EOs"
"PDHAL040E0","G4","8683.0","Myriophyllum ussuriense","Russian water-milfoil","S1?","Track all extant and selected historical EOs"
"PMCYP031B0","G5","9115.0","Carex atrosquama","Blackened sedge","S1","Track all extant and selected historical EOs"
"PMCYP03300","G5","9124.0","Carex concinna","Low northern sedge","S1","Track all extant and selected historical EOs"
"PPADI0H050","G4","9361.0","Pellaea bridgesii","Bridges' cliff-brake","S2","Track all extant and selected historical EOs"
"PDROS0X0L0","G3G4","8918.0","Ivesia shockleyi","Shockley's ivesia","S1","Track all extant and selected historical EOs"
"PMIRI090Z3","G4G5T1","10630.0","Iris tenax var. gormanii","Gorman's iris","S1","Track all extant and selected historical EOs"
"PDONA03190","G5?","9439.0","Camissonia parvula","Lewis' River suncup","S2","Track all extant and selected historical EOs"
"PDSCR1L4X0","G3?","9048.0","Penstemon perpulcher","Beautiful penstemon","S1","Track all extant and selected historical EOs"
"PMCYP0H060","G4G5","9177.0","Lipocarpha aristulata","Aristulate lipocarpha","S1","Track all extant and selected historical EOs"
"PDRAN0H070","G2","8880.0","Myosurus sessilis","Sessile mousetail","S1","Track all extant and selected historical EOs"
"PDFAB0F6X0","G4","8580.0","Astragalus platytropis","Broad-keeled milk-vetch","S1","Track all extant and selected historical EOs"
"PDSOL0M0F0","G5","9062.0","Nicotiana quadrivalvis","Indian tobacco","S1","Track all extant and selected historical EOs"
"PDSAX0X020","G2","8976.0","Sullivantia oregana","Oregon sullivantia","S2","Track all extant and selected historical EOs"
"PDVIO041S3","G5TNR","365327.0","Viola purpurea ssp. dimorpha","Goosefoot violet","SNR","Track all extant and selected historical EOs"
"PDAST7J010","G5","9495.0","Prenanthella exigua","Desert prenanthella","S1","Track all extant and selected historical EOs"
"PDLNT02100","G5","8720.0","Utricularia gibba","Humped bladderwort","S1","Track all extant and selected historical EOs"
"PDPGN085V0","G4","8798.0","Eriogonum thymoides","Thyme-leaved buckwheat","S2","Track all extant and selected historical EOs"
"PDSAX0W020","G4G5","8975.0","Suksdorfia violacea","Violet suksdorfia","S1","Track all extant and selected historical EOs"
"PMLIL0D0L0","GX","9241.0","Calochortus indecorus","Sexton Mt. mariposa-lily","SX","Track all extant and selected historical EOs"
"PDBOR0A2M0","G4","8387.0","Cryptantha rostellata","Beaked cryptantha","SNR","Track all extant and selected historical EOs"
"PMCYP03810","G5","9686.0","Carex macrocephala","Bighead sedge","S2","Track all extant and selected historical EOs"
"PDRAN0B2L0","G1Q","8875.0","Delphinium oreganum","Willamette Valley larkspur","S1","Track all extant and selected historical EOs"
"PPADI0H010","G4G5","9359.0","Pellaea andromedifolia","Coffee fern","S2","Track all extant and selected historical EOs"
"PMCYP03BJ0","G5","9152.0","Carex retrorsa","Retrorse sedge","S1","Track all extant and selected historical EOs"
"PDAIZ0E070","G5","8182.0","Sesuvium verrucosum","Verrucose sea-purslane","S2","Track all extant and selected historical EOs"
"PDFUM04080","G3G4","8655.0","Dicentra pauciflora","Few-flowered bleedingheart","S1","Track all extant and selected historical EOs"
"PMLIL0U080","G3","9265.0","Erythronium howellii","Howell's adder's-tongue","S3","Track all extant and selected historical EOs"
"PMLEM03030","G5","9208.0","Wolffia columbiana","Columbia water-meal","S1","Track all extant and selected historical EOs"
"PDROS1K0X0","G2","8928.0","Rubus bartonianus","Bartonberry","S2","Track all extant and selected historical EOs"
"PDLOA03090","G5?","11885.0","Mentzelia congesta","United blazingstar","S1","Track all extant and selected historical EOs"
"PDLOA03100","G2","8724.0","Mentzelia mollis","Smooth mentzelia","S2","Track all extant and selected historical EOs"
"PDBRA1M1R0","GNR","8454.0","Lepidium montanum","Mountain pepperweed","SNR","Track all extant and selected historical EOs"
"PPOPH01120","G3","9393.0","Botrychium lineare","Skinny moonwort","S1","Track all extant and selected historical EOs"
"PDFAB0F6Q0","G3","8579.0","Astragalus peckii","Peck's milk-vetch","S3","Track all extant and selected historical EOs"
