observation_id,observer_id,taxon_id,license,latitude_public,longitude_public,latitude_private,longitude_private,coordinate_precision,coordinate_precision_public,observed_on,observed_on_string,created_at,quality_grade,url,description,id_agreements,id_disagreements,captive_cultivated,place_guess_public,place_guess_private,obscured,in_project
328316567,4167278,3906,cc-by-nc,-119.0787819951,43.500171068,,,49.0,49.0,2025-05-25,2025-05-25 15:52:15-07:00,2025-11-25T23:34:36-08:00,research,https://www.inaturalist.org/observations/328316567,,1,0,False,"Potters Swamp, Hines, OR, US",,False,False
328315774,4167278,3906,cc-by-nc,-119.0227687827,43.5122942988,,,40.0,40.0,2025-05-25,2025-05-25 15:32:05-07:00,2025-11-25T23:21:58-08:00,research,https://www.inaturalist.org/observations/328315774,,2,0,False,"Frenchglen Hwy, Burns, OR, US",,False,False
328236686,4167278,4224,cc-by-nc,-124.0665059064,44.6165867886,,,53.0,53.0,2025-05-04,2025-05-04 13:12:31-07:00,2025-11-25T11:45:48-08:00,research,https://www.inaturalist.org/observations/328236686,,1,0,False,"Yaquina River, Newport, OR, US",,False,False
327766566,3965568,4224,cc-by-nc,-121.2646166667,45.67622,,,11.0,11.0,2025-11-22,2025-11-22 13:03:54,2025-11-22T17:02:45-08:00,research,https://www.inaturalist.org/observations/327766566,,1,0,False,"The Dalles, OR, US",,False,False
326797993,6291254,4224,cc-by-nc,-124.0592845088,44.6175943019,,,528.0,528.0,2025-11-13,2025-11-13 09:52:21,2025-11-16T07:15:54-08:00,research,https://www.inaturalist.org/observations/326797993,,1,0,False,"SW Jetty Way, Newport, OR, US",,False,False
326741735,297709,4224,cc-by-nc,-124.1368333333,44.0187028333,,,,,2025-11-15,2025-11-15 17:15:42-08:00,2025-11-15T21:50:11-08:00,research,https://www.inaturalist.org/observations/326741735,,2,1,False,"N Jetty Rd, Florence, OR, US",,False,False
326709584,913519,4547,,-123.9648415893,45.890266493,,,3.0,3.0,2025-11-15,2025-11-15 16:12:20,2025-11-15T16:53:50-08:00,research,https://www.inaturalist.org/observations/326709584,Dead,2,0,False,"Cannon Beach Family Market / Surfside Resort, Cannon Beach, OR 97110, USA",,False,False
326694779,6029839,4224,cc-by-nc,-122.6116166667,45.600445,,,3.0,3.0,2025-11-15,2025-11-15 10:50:50-08:00,2025-11-15T14:57:02-08:00,research,https://www.inaturalist.org/observations/326694779,,1,0,False,"Columbia River, Portland, OR, US",,False,False
326694718,6029839,4224,cc-by-nc,-122.6140533333,45.6007283333,,,4.0,4.0,2025-11-15,2025-11-15 10:59:09-08:00,2025-11-15T14:56:30-08:00,research,https://www.inaturalist.org/observations/326694718,,1,0,False,"Broughton Beach, Portland, OR, US",,False,False
326424407,5880267,4224,cc-by,-124.4132687151,43.120860023,,,7.0,7.0,2025-11-13,2025-11-13 10:23:58,2025-11-13T20:33:27-08:00,research,https://www.inaturalist.org/observations/326424407,,1,0,False,"Bandon, OR 97411, USA",,False,False
326423575,5880267,4224,cc-by,-124.4145343825,43.1215024163,,,62.0,62.0,2025-11-13,2025-11-13 10:23:58,2025-11-13T20:25:04-08:00,research,https://www.inaturalist.org/observations/326423575,,1,0,False,"Bandon, OR 97411, USA",,False,False
326092767,264861,4224,,-122.61338,45.6004466667,,,5.0,5.0,2025-11-11,2025-11-11 10:05:20,2025-11-11T14:05:04-08:00,research,https://www.inaturalist.org/observations/326092767,,1,0,False,"Portland, OR, US",,False,False
325247999,6170403,4224,cc-by-nc,-124.0630180462,44.6154499839,,,15.0,15.0,2025-11-05,2025/11/05 3:03 PM,2025-11-06T14:07:12-08:00,research,https://www.inaturalist.org/observations/325247999,,1,0,False,"Yaquina Bay - South Jetty, Newport",,False,False
325057298,4784828,4547,,-124.1672315665,44.6942535366,,,61.0,27285.0,2024-08-25,2024/08/25 10:03 AM,2025-11-05T09:39:43-08:00,research,https://www.inaturalist.org/observations/325057298,,1,0,False,"Oregon, US",,True,False
325057292,4784828,4547,,-124.0836438449,44.7657533625,,,61.0,27285.0,2024-08-25,2024/08/25 9:23 AM,2025-11-05T09:39:41-08:00,research,https://www.inaturalist.org/observations/325057292,,1,0,False,"Oregon, US",,True,False
325057289,4784828,4547,,-124.0755183426,44.6519803987,,,61.0,27285.0,2024-08-25,2024/08/25 8:03 AM,2025-11-05T09:39:40-08:00,research,https://www.inaturalist.org/observations/325057289,,1,0,False,"Oregon, US",,True,False
325057277,4784828,4553,,-124.0164038229,44.6256400515,,,61.0,27285.0,2024-08-25,2024/08/25 7:13 AM,2025-11-05T09:39:37-08:00,research,https://www.inaturalist.org/observations/325057277,,2,0,False,"Oregon, US",,True,False
324572416,1110622,4224,cc-by-nc,-122.60652,45.60028,,,,,2025-11-02,2025/11/02 10:27 AM,2025-11-02T11:47:57-08:00,research,https://www.inaturalist.org/observations/324572416,Red-necked Grebe,1,0,False,"Northeast Portland, Portland, OR, USA",,False,False
324346320,3042433,4224,cc-by,-122.6035533333,45.5998883333,,,7.0,7.0,2025-10-31,2025-10-31 10:54:30-08:00,2025-11-01T09:14:29-07:00,research,https://www.inaturalist.org/observations/324346320,,2,0,False,"Columbia River, Portland, OR, US",,False,False
323953631,4784828,4224,,-124.136573742,44.7743974734,,,244.0,27285.0,2025-10-28,2025/10/28 9:23 AM,2025-10-29T22:31:40-07:00,research,https://www.inaturalist.org/observations/323953631,,2,0,False,"Oregon, US",,True,False
323736152,317500,4553,,-123.94180624,46.09350932,,,3.0,3.0,2025-10-28,2025-10-28 16:14:22,2025-10-28T16:15:28-07:00,research,https://www.inaturalist.org/observations/323736152,,2,0,False,"Warrenton, OR 97146, USA",,False,False
323716874,6029839,4224,cc-by-nc,-122.6686866667,45.5231583333,,,24.0,24.0,2025-10-28,2025-10-28 10:18:09-07:00,2025-10-28T13:54:01-07:00,research,https://www.inaturalist.org/observations/323716874,,2,0,False,"Willamette River, Portland, OR, US",,False,False
322637699,6007164,4224,cc-by-nc,-121.7348743,43.6776376,,,8961.0,8961.0,2025-10-23,2025/10/23 ,2025-10-23T13:48:38-07:00,research,https://www.inaturalist.org/observations/322637699,,1,0,False,"Wickiup Reservoir, Oregon, USA",,False,False
321352178,6291254,4224,cc-by-nc,-124.0584330743,44.6180491674,,,1388.0,1388.0,2025-10-13,2025-10-13 12:41:20,2025-10-16T20:50:33-07:00,research,https://www.inaturalist.org/observations/321352178,,1,0,False,"SW Jetty Way, Newport, OR, US",,False,False
320082688,966977,3906,cc-by-nc,-118.9757769722,43.3145369444,,,,,2025-10-08,2025/10/08 10:06 AM,2025-10-10T19:48:36-07:00,research,https://www.inaturalist.org/observations/320082688,,1,0,False,"Harney County, OR, USA",,False,False
320065627,966977,3906,cc-by-nc,-118.9663047692,43.2818103908,,,31.0,31.0,2025-10-10,2025/10/10 9:33 AM,2025-10-10T17:36:36-07:00,research,https://www.inaturalist.org/observations/320065627,,1,0,False,"Harney County, OR, USA",,False,False
318000671,2160695,4547,cc-by-nc,-124.054616,44.627184,,,,,2025-09-21,2025/09/21 7:19 AM,2025-10-01T08:11:33-07:00,research,https://www.inaturalist.org/observations/318000671,,2,0,False,"Newport, OR, USA",,False,False
317731175,4752511,3906,cc-by-nc,-119.9380524951,44.1395489533,,,354.0,354.0,2024-04-08,2024/04/08 3:34 PM,2025-09-30T02:56:53-07:00,research,https://www.inaturalist.org/observations/317731175,,1,0,False,"Crook County, OR, USA",,False,False
317637836,91751,4224,cc-by-nc,-124.0598,44.61681,,,52.0,52.0,2025-09-17,2025/09/17 11:00 AM,2025-09-29T15:09:13-07:00,research,https://www.inaturalist.org/observations/317637836,Lincoln Co.,1,0,False,"Lincoln Co. OR, USA",,False,False
316779987,91751,4553,cc-by-nc,-123.980323,46.178331,,,5.0,5.0,2025-09-14,2025/09/14 12:07 PM,2025-09-26T10:32:43-07:00,research,https://www.inaturalist.org/observations/316779987,Clatsop Co.; unknown demise,1,0,False,"Clatsop Co., OR, USA",,False,False
316586946,174086,3906,cc-by-nc,-123.3305781,44.474761,,,184.0,184.0,2025-09-25,2025/09/25 10:59 AM,2025-09-25T13:07:44-07:00,research,https://www.inaturalist.org/observations/316586946,Distant record shots.,2,0,False,"Llewellyn Rd, Benton County, Oregon, USA",,False,False
316427071,50988,3906,cc-by-nc,-123.9576803421,45.5705301864,,,24.0,24.0,2025-09-07,2025/09/07 10:36 AM,2025-09-24T18:58:09-07:00,research,https://www.inaturalist.org/observations/316427071,,2,0,False,"Tillamook County, OR, USA",,False,False
315869712,2677241,4547,cc-by,-124.0543016667,44.6278083333,,,,,2025-09-21,2025/09/21 11:18 AM,2025-09-22T11:31:21-07:00,research,https://www.inaturalist.org/observations/315869712,Inside Yaquina Bay just off old town (east of the bridge).,2,0,False,"Newport, OR, USA",,False,False
314467209,1249080,4224,cc0,-117.2108127188,45.3288391969,,,244.0,244.0,2025-09-13,2025/09/13 11:04 AM,2025-09-16T16:58:23-07:00,research,https://www.inaturalist.org/observations/314467209,,2,0,False,"Wallowa Lake, OR 97846, USA",,False,False
313742959,7550409,4547,,-123.9370946536,45.9564206775,,,208.0,27095.0,2025-09-13,2025-09-13 13:25:33,2025-09-13T19:46:10-07:00,research,https://www.inaturalist.org/observations/313742959,,1,0,False,"Oregon, US",,True,False
313595568,1709572,4553,cc-by,-124.0730925907,44.8204427449,,,122.0,122.0,2025-09-12,2025/09/12 1:47 PM,2025-09-13T09:17:49-07:00,research,https://www.inaturalist.org/observations/313595568,,2,0,False,"Lincoln County, OR, USA",,False,False
313573839,2899624,4224,cc-by-nc,-124.0655690413,44.6103231642,,,920.0,920.0,2025-09-12,2025/09/12 5:19 PM,2025-09-13T07:58:10-07:00,research,https://www.inaturalist.org/observations/313573839,,2,0,False,"Newport, OR, USA",,False,False
312531714,1932423,4224,cc-by-nc,-123.9677758076,45.2677612206,,,15.0,15.0,2025-08-30,2025/08/30 3:35 PM,2025-09-08T13:19:26-07:00,research,https://www.inaturalist.org/observations/312531714,,1,0,False,"Tillamook County, OR, USA",,False,False
312454650,50988,3906,cc-by-nc,-123.957505,45.5701633333,,,12.0,12.0,2025-09-07,2025-09-07 07:01:07,2025-09-08T07:22:08-07:00,research,https://www.inaturalist.org/observations/312454650,Observation for the bird on the right. Not the Whimbrel. ,1,0,False,"Jetty Rd, Rockaway Beach, OR, US",,False,False
311567911,5874769,4553,cc-by-nc,-124.0648925,44.747191945,,,,,2025-09-01,2025/09/01 10:12,2025-09-04T14:55:16-07:00,research,https://www.inaturalist.org/observations/311567911,,1,0,False,"Оттер Рок, Орегон 97369, США",,False,False
309125492,317500,4553,,-123.93220178,46.04741899,,,3.0,3.0,2025-08-25,2025-08-25 16:21:59,2025-08-25T16:23:24-07:00,research,https://www.inaturalist.org/observations/309125492,,2,0,False,"Clatsop County, OR, USA",,False,False
309070967,1382244,4553,cc-by-nc,-124.1711861111,43.7994611111,,,,,2025-08-25,2025-08-25 11:44:21,2025-08-25T12:14:30-07:00,research,https://www.inaturalist.org/observations/309070967,,1,0,False,"Douglas County, OR, USA",,False,False
307360609,317500,4553,,-123.95869747,46.13444255,,,3.0,3.0,2025-08-18,2025-08-18 13:47:13,2025-08-18T13:49:23-07:00,research,https://www.inaturalist.org/observations/307360609,,1,0,False,"Clatsop County, OR, USA",,False,False
306744758,5420430,4547,,-123.972503516,45.9161776607,,,4.0,4.0,2025-08-14,2025-08-14 13:22:33,2025-08-16T08:01:17-07:00,research,https://www.inaturalist.org/observations/306744758,,1,0,False,"OR, US",,False,False
305670731,1117485,3906,,-123.9234552846,46.0085988573,,,785.0,785.0,2025-08-11,2025/08/11 1:01 PM,2025-08-11T18:28:56-07:00,research,https://www.inaturalist.org/observations/305670731,,1,0,False,"Seaside, OR 97138, USA",,False,False
305470473,9264157,4547,cc-by-nc,-123.9144457307,46.1687993137,,,15.0,15.0,2024-09-09,2024/09/09 6:10 PM,2025-08-11T01:05:40-07:00,research,https://www.inaturalist.org/observations/305470473,Seen with David Bailey on the Skipanon River.,2,0,False,"Warrenton, OR, USA",,False,False
303187518,1110622,3906,cc-by-nc,-122.6048866667,45.5990166667,,,,,2025-08-02,2025/08/02 8:13 AM,2025-08-02T10:57:50-07:00,research,https://www.inaturalist.org/observations/303187518,Long-billed Curlew,2,0,False,"Northeast Portland, Portland, OR, USA",,False,False
303122946,3965568,4224,cc-by-nc,-121.847655,42.1475445,,,3.0,3.0,2024-05-11,2024-05-11 16:30:44,2025-08-02T07:05:49-07:00,research,https://www.inaturalist.org/observations/303122946,,1,0,False,"Klamath County, US-OR, US",,False,False
303036618,3965568,4224,cc-by-nc,-124.1571055,43.8771633333,,,7.0,7.0,2025-08-01,2025-08-01 10:30:20,2025-08-01T20:58:27-07:00,research,https://www.inaturalist.org/observations/303036618,,1,0,False,"OR, US",,False,False
303015434,768606,3906,cc-by-nc,-122.6055513695,45.5998834125,,,955.0,955.0,2025-08-01,2025-08-01 15:57:24,2025-08-01T18:49:13-07:00,research,https://www.inaturalist.org/observations/303015434,,1,0,False,"Northeast Portland, Portland, OR, USA",,False,False
298984925,9475947,3906,cc-by-nc,-117.1221914595,43.4549482913,,,244.0,244.0,2024-06-12,2024/06/12 4:26 PM,2025-07-18T12:29:16-06:00,research,https://www.inaturalist.org/observations/298984925,,2,0,False,"Malheur County, OR, USA",,False,False
297656988,8410559,4547,cc-by-nc,-124.0631713,44.8084467,,,2603.0,2603.0,2019-08-31,2019/08/31 1:52 PM,2025-07-13T11:01:48-07:00,research,https://www.inaturalist.org/observations/297656988,,2,0,False,"Depoe Bay, OR 97341, USA",,False,False
297656978,8410559,4547,cc-by-nc,-124.0631713,44.8084467,,,2603.0,2603.0,2019-08-31,2019/08/31 1:26 PM,2025-07-13T11:01:47-07:00,research,https://www.inaturalist.org/observations/297656978,,1,0,False,"Depoe Bay, OR 97341, USA",,False,False
295009906,6927433,4553,,-123.9668838,45.8847482997,,,,,2025-07-03,2025-07-03 14:00:49,2025-07-03T19:18:58-07:00,research,https://www.inaturalist.org/observations/295009906,,2,0,False,"Tolovana Park, Cannon Beach, OR, USA",,False,False
294123097,5789516,3906,cc-by-nc,-118.6313329997,44.1779062997,,,,,2025-06-27,2025/06/27 7:25 PM,2025-06-30T11:53:23-07:00,research,https://www.inaturalist.org/observations/294123097,"In wet meadow valley, tall grasses. Seen with a second nearby, kept flying and circling and landing again so assuming there is a nest nearby. Cinnamon underwing apparent in flight. ",1,0,False,"Grant County, OR, USA",,False,False
293116021,5563785,3906,cc-by-nc,-120.7612366667,42.94783,,,1.0,1.0,2025-06-22,2025-06-22 15:44:42-07:00,2025-06-27T06:30:26-07:00,research,https://www.inaturalist.org/observations/293116021,,1,0,False,"Thousand Springs Ln, Summer Lake, OR, US",,False,False
292895997,4654398,4553,cc-by-nc,-124.1308303771,44.1210938587,,,122.0,122.0,2025-06-24,2025/06/24 7:35 PM,2025-06-26T08:47:28-07:00,research,https://www.inaturalist.org/observations/292895997,,2,0,False,"Lane County, OR, USA",,False,False
291952135,966977,3906,cc-by-nc,-118.8837399444,43.3813583333,,,,,2025-06-22,2025/06/22 12:44 PM,2025-06-22T17:10:33-07:00,research,https://www.inaturalist.org/observations/291952135,,2,0,False,"Harney County, OR, USA",,False,False
290329005,1289543,4553,cc-by-nc-nd,-124.1371485033,44.0160428633,,,,,2025-06-16,2025/06/16 4:04 PM,2025-06-16T22:25:22-07:00,research,https://www.inaturalist.org/observations/290329005,"These birds were common in the river this afternoon, with perhaps over a dozen coming and going, in singles up to groups of five, over about two hours.",2,0,False,"Lane County, OR, USA",,False,False
290329004,1289543,4553,cc-by-nc-nd,-124.1371485033,44.0160428633,,,,,2025-06-16,2025/06/16 4:04 PM,2025-06-16T22:25:22-07:00,research,https://www.inaturalist.org/observations/290329004,"These birds were common in the river this afternoon, with perhaps over a dozen coming and going, in singles up to groups of five, over about two hours.",2,0,False,"Lane County, OR, USA",,False,False
290329002,1289543,4553,cc-by-nc-nd,-124.1371485033,44.0160428633,,,,,2025-06-16,2025/06/16 4:04 PM,2025-06-16T22:25:20-07:00,research,https://www.inaturalist.org/observations/290329002,"These birds were common in the river this afternoon, with perhaps over a dozen coming and going, in singles up to groups of five, over about two hours.",2,0,False,"Lane County, OR, USA",,False,False
290329001,1289543,4553,cc-by-nc-nd,-124.1334032717,44.0136233017,,,,,2025-06-16,2025/06/16 5:02 PM,2025-06-16T22:25:20-07:00,research,https://www.inaturalist.org/observations/290329001,"The individual with fish was being followed in the air and on the water by the other one, but the other one seemed a little timid about approaching it too closely.",2,0,False,"Lane County, OR, USA",,False,False
289093158,6191605,3906,cc-by-nc,-119.0205235401,43.550831667,,,4.0,4.0,2025-05-26,2025/05/26 7:55 AM,2025-06-12T13:06:29-07:00,research,https://www.inaturalist.org/observations/289093158,,1,0,False,"Harney County, OR, USA",,False,False
289093116,6191605,3906,cc-by-nc,-119.0211626462,43.5547411601,,,31.0,31.0,2025-05-26,2025/05/26 7:47 AM,2025-06-12T13:06:20-07:00,research,https://www.inaturalist.org/observations/289093116,,1,0,False,"Harney County, OR, USA",,False,False
288121251,4059745,4553,cc-by-nc,-124.4355733454,43.1139004501,,,169.0,169.0,2017-08-04,2017/08/04 5:45 PM,2025-06-08T23:18:43-07:00,research,https://www.inaturalist.org/observations/288121251,,1,0,False,"Bandon, OR 97411, USA",,False,False
283533704,1320017,3906,,-120.58957,45.7243216667,,,6.0,6.0,2025-05-23,2025-05-23 10:37:28-07:00,2025-05-23T20:13:26-07:00,research,https://www.inaturalist.org/observations/283533704,,1,0,False,"Phillippi Canyon Ln, Arlington, OR, US",,False,False
283054227,966977,3906,cc-by-nc,-118.8056432778,43.3957066111,,,,,2025-05-10,2025/05/10 10:05 AM,2025-05-21T21:00:45-07:00,research,https://www.inaturalist.org/observations/283054227,,1,0,False,"Harney County, OR, USA",,False,False
283054149,966977,3906,cc-by-nc,-118.8065308589,43.3957460268,,,1000.0,1000.0,2025-05-04,2025/05/04 12:36 PM,2025-05-21T21:00:26-07:00,research,https://www.inaturalist.org/observations/283054149,,1,0,False,"Harney County, OR, USA",,False,False
283044180,966977,3906,cc-by-nc,-118.9655156275,43.2825029794,,,488.0,488.0,2025-04-06,2025/04/06 2:43 PM,2025-05-21T19:47:03-07:00,research,https://www.inaturalist.org/observations/283044180,,2,0,False,"Harney County, OR, USA",,False,False
283044103,966977,3906,cc-by-nc,-118.8077299444,43.3953799722,,,,,2025-04-05,2025/04/05 8:09 AM,2025-05-21T19:46:50-07:00,research,https://www.inaturalist.org/observations/283044103,,1,0,False,"Harney County, OR, USA",,False,False
283044090,966977,3906,cc-by-nc,-118.8025699444,43.4156133333,,,,,2025-04-05,2025/04/05 7:45 AM,2025-05-21T19:46:47-07:00,research,https://www.inaturalist.org/observations/283044090,,1,0,False,"Harney County, OR, USA",,False,False
282489419,1489657,3906,cc-by-nc,-117.2750536336,44.3264639005,,,31.0,31.0,2025-04-14,2025/04/14 4:55 PM,2025-05-19T15:06:21-07:00,research,https://www.inaturalist.org/observations/282489419,,1,0,False,"Baker County, OR, USA",,False,False
282305474,3965568,3906,cc-by-nc,-124.4150383333,43.1508055,,,13.0,13.0,2025-05-17,2025-05-17 10:56:11,2025-05-18T23:27:36-07:00,research,https://www.inaturalist.org/observations/282305474,,2,0,False,"OR, US",,False,False
282293137,815618,3906,,-118.9671203938,43.285658008,,,1617.0,1617.0,2025-05-15,2025-05-15 09:14:59-08:00,2025-05-18T21:38:30-07:00,research,https://www.inaturalist.org/observations/282293137,,1,0,False,"Malheur National Wildlife Refuge, Burns, OR, US",,False,False
281968222,1022491,3906,cc-by-nc,-120.04847,45.1788016667,,,,,2025-05-17,2025-05-17 12:16:34,2025-05-17T20:22:16-07:00,research,https://www.inaturalist.org/observations/281968222,,1,0,False,"Condon, OR 97823, USA",,False,False
